file,key,type,attr
src\features\inventory\pages\CancelIssuePage.tsx,"flex items-center gap-3",JSXAttribute,className
src\features\inventory\pages\CancelIssuePage.tsx,"flex items-center gap-3",StringLiteral,
src\features\inventory\pages\CategoriesPage.tsx,"flex items-center gap-3",JSXAttribute,className
src\features\inventory\pages\CategoriesPage.tsx,"flex items-center gap-3",StringLiteral,
src\features\inventory\pages\CategoriesPage.tsx,"flex items-center gap-3",JSXAttribute,className
src\features\inventory\pages\CategoriesPage.tsx,"flex items-center gap-3",StringLiteral,
src\features\inventory\pages\CombosPage.tsx,"flex items-center gap-3",JSXAttribute,className
src\features\inventory\pages\CombosPage.tsx,"flex items-center gap-3",StringLiteral,
src\features\inventory\pages\CombosPage.tsx,"flex items-center gap-3",JSXAttribute,className
src\features\inventory\pages\CombosPage.tsx,"flex items-center gap-3",StringLiteral,
src\features\inventory\pages\InventoryCheckPage.tsx,"flex items-center gap-3",JSXAttribute,className
src\features\inventory\pages\InventoryCheckPage.tsx,"flex items-center gap-3",StringLiteral,
src\features\inventory\pages\InventoryCheckPage.tsx,"flex items-center gap-3",JSXAttribute,className
src\features\inventory\pages\InventoryCheckPage.tsx,"flex items-center gap-3",StringLiteral,
src\features\inventory\pages\InventoryPage.tsx,"flex items-center gap-3",JSXAttribute,className
src\features\inventory\pages\InventoryPage.tsx,"flex items-center gap-3",StringLiteral,
src\features\inventory\pages\InventoryPage.tsx,"flex items-center gap-3",JSXAttribute,className
src\features\inventory\pages\InventoryPage.tsx,"flex items-center gap-3",StringLiteral,
src\features\inventory\pages\ProductBatchesPage.tsx,"flex items-center gap-3",JSXAttribute,className
src\features\inventory\pages\ProductBatchesPage.tsx,"flex items-center gap-3",StringLiteral,
src\features\inventory\pages\ProductBatchesPage.tsx,"flex items-center gap-3",JSXAttribute,className
src\features\inventory\pages\ProductBatchesPage.tsx,"flex items-center gap-3",StringLiteral,
src\features\inventory\pages\SerialNumbersPage.tsx,"flex items-center gap-3",JSXAttribute,className
src\features\inventory\pages\SerialNumbersPage.tsx,"flex items-center gap-3",StringLiteral,
src\features\inventory\pages\SerialNumbersPage.tsx,"flex items-center gap-3",JSXAttribute,className
src\features\inventory\pages\SerialNumbersPage.tsx,"flex items-center gap-3",StringLiteral,
src\features\inventory\pages\StockLedgerPage.tsx,"flex items-center gap-3",JSXAttribute,className
src\features\inventory\pages\StockLedgerPage.tsx,"flex items-center gap-3",StringLiteral,
src\features\inventory\pages\StockLedgerPage.tsx,"flex items-center gap-3",JSXAttribute,className
src\features\inventory\pages\StockLedgerPage.tsx,"flex items-center gap-3",StringLiteral,
src\features\inventory\pages\StockTransferPage.tsx,"flex items-center gap-3",JSXAttribute,className
src\features\inventory\pages\StockTransferPage.tsx,"flex items-center gap-3",StringLiteral,
src\features\inventory\pages\StockTransferPage.tsx,"flex items-center gap-3",JSXAttribute,className
src\features\inventory\pages\StockTransferPage.tsx,"flex items-center gap-3",StringLiteral,
src\features\inventory\pages\UnitsPage.tsx,"flex items-center gap-3",JSXAttribute,className
src\features\inventory\pages\UnitsPage.tsx,"flex items-center gap-3",StringLiteral,
src\features\inventory\pages\UnitsPage.tsx,"flex items-center gap-3",JSXAttribute,className
src\features\inventory\pages\UnitsPage.tsx,"flex items-center gap-3",StringLiteral,
src\features\logistics\pages\DeliveryTripsPage.tsx,"flex items-center gap-3",JSXAttribute,className
src\features\logistics\pages\DeliveryTripsPage.tsx,"flex items-center gap-3",StringLiteral,
src\features\logistics\pages\DeliveryTripsPage.tsx,"flex items-center gap-3",JSXAttribute,className
src\features\logistics\pages\DeliveryTripsPage.tsx,"flex items-center gap-3",StringLiteral,
src\features\logistics\pages\PriceListsPage.tsx,"flex items-center gap-3",JSXAttribute,className
src\features\logistics\pages\PriceListsPage.tsx,"flex items-center gap-3",StringLiteral,
src\features\logistics\pages\PriceListsPage.tsx,"flex items-center gap-3",JSXAttribute,className
src\features\logistics\pages\PriceListsPage.tsx,"flex items-center gap-3",StringLiteral,
src\features\logistics\pages\PromotionsPage.tsx,"flex items-center gap-3",JSXAttribute,className
src\features\logistics\pages\PromotionsPage.tsx,"flex items-center gap-3",StringLiteral,
src\features\logistics\pages\PromotionsPage.tsx,"flex items-center gap-3",JSXAttribute,className
src\features\logistics\pages\PromotionsPage.tsx,"flex items-center gap-3",StringLiteral,
src\features\logistics\pages\ShippersPage.tsx,"flex items-center gap-3",JSXAttribute,className
src\features\logistics\pages\ShippersPage.tsx,"flex items-center gap-3",StringLiteral,
src\features\logistics\pages\ShippersPage.tsx,"flex items-center gap-3",JSXAttribute,className
src\features\logistics\pages\ShippersPage.tsx,"flex items-center gap-3",StringLiteral,
src\features\pos\pages\PaymentMethodsPage.tsx,"flex items-center gap-3",JSXAttribute,className
src\features\pos\pages\PaymentMethodsPage.tsx,"flex items-center gap-3",StringLiteral,
src\features\pos\pages\PaymentMethodsPage.tsx,"flex items-center gap-3",JSXAttribute,className
src\features\pos\pages\PaymentMethodsPage.tsx,"flex items-center gap-3",StringLiteral,
src\features\pos\pages\PosSessionsPage.tsx,"flex items-center gap-3",JSXAttribute,className
src\features\pos\pages\PosSessionsPage.tsx,"flex items-center gap-3",StringLiteral,
src\features\purchase\pages\ImportReceiptsPage.tsx,"flex items-center gap-3",JSXAttribute,className
src\features\purchase\pages\ImportReceiptsPage.tsx,"flex items-center gap-3",StringLiteral,
src\features\purchase\pages\ImportReceiptsPage.tsx,"flex items-center gap-3",JSXAttribute,className
src\features\purchase\pages\ImportReceiptsPage.tsx,"flex items-center gap-3",StringLiteral,
src\features\purchase\pages\PurchaseOrdersPage.tsx,"flex items-center gap-3",JSXAttribute,className
src\features\purchase\pages\PurchaseOrdersPage.tsx,"flex items-center gap-3",StringLiteral,
src\features\purchase\pages\PurchaseOrdersPage.tsx,"flex items-center gap-3",JSXAttribute,className
src\features\purchase\pages\PurchaseOrdersPage.tsx,"flex items-center gap-3",StringLiteral,
src\features\purchase\pages\ReturnToSupplierPage.tsx,"flex items-center gap-3",JSXAttribute,className
src\features\purchase\pages\ReturnToSupplierPage.tsx,"flex items-center gap-3",StringLiteral,
src\features\purchase\pages\ReturnToSupplierPage.tsx,"flex items-center gap-3",JSXAttribute,className
src\features\purchase\pages\ReturnToSupplierPage.tsx,"flex items-center gap-3",StringLiteral,
src\features\purchase\pages\SuppliersPage.tsx,"flex items-center gap-3",JSXAttribute,className
src\features\purchase\pages\SuppliersPage.tsx,"flex items-center gap-3",StringLiteral,
src\features\purchase\pages\SuppliersPage.tsx,"flex items-center gap-3",JSXAttribute,className
src\features\purchase\pages\SuppliersPage.tsx,"flex items-center gap-3",StringLiteral,
src\features\reports\pages\CrmReportPage.tsx,"flex items-center gap-3",JSXAttribute,className
src\features\reports\pages\CrmReportPage.tsx,"flex items-center gap-3",StringLiteral,
src\features\reports\pages\FinanceReportPage.tsx,"flex items-center gap-3",JSXAttribute,className
src\features\reports\pages\FinanceReportPage.tsx,"flex items-center gap-3",StringLiteral,
src\features\reports\pages\InventoryReportPage.tsx,"flex items-center gap-3",JSXAttribute,className
src\features\reports\pages\InventoryReportPage.tsx,"flex items-center gap-3",StringLiteral,
src\features\reports\pages\SalesReportPage.tsx,"flex items-center gap-3",JSXAttribute,className
src\features\reports\pages\SalesReportPage.tsx,"flex items-center gap-3",StringLiteral,
src\features\sales\pages\CustomerReturnsPage.tsx,"flex items-center gap-3",JSXAttribute,className
src\features\sales\pages\CustomerReturnsPage.tsx,"flex items-center gap-3",StringLiteral,
src\features\sales\pages\CustomerReturnsPage.tsx,"flex items-center gap-3",JSXAttribute,className
src\features\sales\pages\CustomerReturnsPage.tsx,"flex items-center gap-3",StringLiteral,
src\features\sales\pages\ExportInvoicesPage.tsx,"flex items-center gap-3",JSXAttribute,className
src\features\sales\pages\ExportInvoicesPage.tsx,"flex items-center gap-3",StringLiteral,
src\features\sales\pages\ExportInvoicesPage.tsx,"flex items-center gap-3",JSXAttribute,className
src\features\sales\pages\ExportInvoicesPage.tsx,"flex items-center gap-3",StringLiteral,
src\features\sales\pages\OnlineOrdersPage.tsx,"flex items-center gap-3",JSXAttribute,className
src\features\sales\pages\OnlineOrdersPage.tsx,"flex items-center gap-3",StringLiteral,
src\features\sales\pages\QuotesPage.tsx,"flex items-center gap-3",JSXAttribute,className
src\features\sales\pages\QuotesPage.tsx,"flex items-center gap-3",StringLiteral,
src\features\sales\pages\QuotesPage.tsx,"flex items-center gap-3",JSXAttribute,className
src\features\sales\pages\QuotesPage.tsx,"flex items-center gap-3",StringLiteral,
src\features\sales\pages\SaleOrdersPage.tsx,"flex items-center gap-3",JSXAttribute,className
src\features\sales\pages\SaleOrdersPage.tsx,"flex items-center gap-3",StringLiteral,
src\features\sales\pages\SaleOrdersPage.tsx,"flex items-center gap-3",JSXAttribute,className
src\features\sales\pages\SaleOrdersPage.tsx,"flex items-center gap-3",StringLiteral,
src\features\settings\pages\SettingsPage.tsx,"flex items-center gap-3",JSXAttribute,className
src\features\settings\pages\SettingsPage.tsx,"flex items-center gap-3",StringLiteral,
src\features\system\pages\BranchManagementPage.tsx,"flex items-center gap-3",JSXAttribute,className
src\features\system\pages\BranchManagementPage.tsx,"flex items-center gap-3",StringLiteral,
src\features\system\pages\BranchManagementPage.tsx,"flex items-center gap-3",JSXAttribute,className
src\features\system\pages\BranchManagementPage.tsx,"flex items-center gap-3",StringLiteral,
src\features\system\pages\NotificationsPage.tsx,"flex items-center gap-3",JSXAttribute,className
src\features\system\pages\NotificationsPage.tsx,"flex items-center gap-3",StringLiteral,
src\features\system\pages\NotificationsPage.tsx,"flex items-center gap-3",JSXAttribute,className
src\features\system\pages\NotificationsPage.tsx,"flex items-center gap-3",StringLiteral,
src\features\system\pages\PrintTemplatesPage.tsx,"flex items-center gap-3",JSXAttribute,className
src\features\system\pages\PrintTemplatesPage.tsx,"flex items-center gap-3",StringLiteral,
src\features\system\pages\PrintTemplatesPage.tsx,"flex items-center gap-3",JSXAttribute,className
src\features\system\pages\PrintTemplatesPage.tsx,"flex items-center gap-3",StringLiteral,
src\features\system\pages\SystemConfigPage.tsx,"flex items-center gap-3",JSXAttribute,className
src\features\system\pages\SystemConfigPage.tsx,"flex items-center gap-3",StringLiteral,
src\features\system\pages\SystemConfigPage.tsx,"flex items-center gap-3",JSXAttribute,className
src\features\system\pages\SystemConfigPage.tsx,"flex items-center gap-3",StringLiteral,
src\features\system\pages\SystemConfigPage.tsx,"flex items-center gap-3",JSXAttribute,className
src\features\system\pages\SystemConfigPage.tsx,"flex items-center gap-3",StringLiteral,
src\features\system\pages\SystemErrorLogPage.tsx,"flex items-center gap-3",JSXAttribute,className
src\features\system\pages\SystemErrorLogPage.tsx,"flex items-center gap-3",StringLiteral,
src\features\system\pages\VatConfigPage.tsx,"flex items-center gap-3",JSXAttribute,className
src\features\system\pages\VatConfigPage.tsx,"flex items-center gap-3",StringLiteral,
src\components\AI\AIAssistant.tsx,"flex h-10 w-10 items-center justify-center rounded-full bg-white/20 backdrop-blur-sm",JSXAttribute,className
src\components\AI\AIAssistant.tsx,"flex h-10 w-10 items-center justify-center rounded-full bg-white/20 backdrop-blur-sm",StringLiteral,
src\components\AI\AIAssistant.tsx,"h-6 w-6",JSXAttribute,className
src\components\AI\AIAssistant.tsx,"h-6 w-6",StringLiteral,
src\components\AI\AIAssistant.tsx,"font-semibold leading-tight",JSXAttribute,className
src\components\AI\AIAssistant.tsx,"font-semibold leading-tight",StringLiteral,
src\components\AI\AIAssistant.tsx,"CEO Assistant AI",JSXText,
src\components\AI\AIAssistant.tsx,"text-xs text-indigo-100 flex items-center gap-1",JSXAttribute,className
src\components\AI\AIAssistant.tsx,"text-xs text-indigo-100 flex items-center gap-1",StringLiteral,
src\components\AI\AIAssistant.tsx,"w-2 h-2 rounded-full bg-green-400",JSXAttribute,className
src\components\AI\AIAssistant.tsx,"w-2 h-2 rounded-full bg-green-400",StringLiteral,
src\components\AI\AIAssistant.tsx,"Trực tuyến",JSXText,
src\components\AI\AIAssistant.tsx,"rounded-full p-2 text-indigo-100 transition-colors hover:bg-white/20 hover:text-white",JSXAttribute,className
src\components\AI\AIAssistant.tsx,"rounded-full p-2 text-indigo-100 transition-colors hover:bg-white/20 hover:text-white",StringLiteral,
src\components\AI\AIAssistant.tsx,"flex-1 overflow-y-auto p-4 bg-gray-50/50 dark:bg-gray-900/50",JSXAttribute,className
src\components\AI\AIAssistant.tsx,"flex-1 overflow-y-auto p-4 bg-gray-50/50 dark:bg-gray-900/50",StringLiteral,
src\components\AI\AIAssistant.tsx,"flex flex-col gap-4",JSXAttribute,className
src\components\AI\AIAssistant.tsx,"flex flex-col gap-4",StringLiteral,
src\components\AI\AIAssistant.tsx,"flex max-w-[85%] flex-col gap-1",StringLiteral,
src\components\AI\AIAssistant.tsx,"self-end",StringLiteral,
src\components\AI\AIAssistant.tsx,"self-start",StringLiteral,
src\components\AI\AIAssistant.tsx,"rounded-2xl px-4 py-2.5 text-sm shadow-sm",StringLiteral,
src\components\AI\AIAssistant.tsx,"rounded-tr-sm bg-indigo-600 text-white",StringLiteral,
src\components\AI\AIAssistant.tsx,"rounded-tl-sm bg-white border border-gray-100 text-gray-800 dark:border-gray-800 dark:bg-gray-800 dark:text-gray-100",StringLiteral,
src\components\AI\AIAssistant.tsx,"text-[10px] text-gray-400",StringLiteral,
src\features\pos\pages\PosTerminalPage.tsx,"text-[10px] text-gray-400",JSXAttribute,className
src\features\pos\pages\PosTerminalPage.tsx,"text-[10px] text-gray-400",StringLiteral,
src\components\AI\AIAssistant.tsx,"text-right",StringLiteral,
src\features\crm\pages\CustomersPage.tsx,"text-right",JSXAttribute,className
src\features\crm\pages\CustomersPage.tsx,"text-right",StringLiteral,
src\features\inventory\components\InventorySettingsPanel.tsx,"text-right",JSXAttribute,className
src\features\inventory\components\InventorySettingsPanel.tsx,"text-right",StringLiteral,
src\features\inventory\pages\CombosPage.tsx,"text-right",JSXAttribute,className
src\features\inventory\pages\CombosPage.tsx,"text-right",StringLiteral,
src\features\inventory\pages\InventoryPage.tsx,"text-right",JSXAttribute,className
src\features\inventory\pages\InventoryPage.tsx,"text-right",StringLiteral,
src\features\logistics\pages\PriceListsPage.tsx,"text-right",JSXAttribute,className
src\features\logistics\pages\PriceListsPage.tsx,"text-right",StringLiteral,
src\features\sales\pages\OnlineOrdersPage.tsx,"text-right",JSXAttribute,className
src\features\sales\pages\OnlineOrdersPage.tsx,"text-right",StringLiteral,
src\shared\components\data-table\ReusableDataTable.tsx,"text-right",StringLiteral,
src\shared\components\data-table\ReusableDataTable.tsx,"text-right",StringLiteral,
src\components\AI\AIAssistant.tsx,"text-left",StringLiteral,
src\shared\components\data-table\ReusableDataTable.tsx,"text-left",StringLiteral,
src\shared\components\data-table\ReusableDataTable.tsx,"text-left",StringLiteral,
src\components\AI\AIAssistant.tsx,"flex max-w-[85%] self-start flex-col gap-1",JSXAttribute,className
src\components\AI\AIAssistant.tsx,"flex max-w-[85%] self-start flex-col gap-1",StringLiteral,
src\components\AI\AIAssistant.tsx,"rounded-2xl rounded-tl-sm bg-white border border-gray-100 px-4 py-3 shadow-sm dark:border-gray-800 dark:bg-gray-800",JSXAttribute,className
src\components\AI\AIAssistant.tsx,"rounded-2xl rounded-tl-sm bg-white border border-gray-100 px-4 py-3 shadow-sm dark:border-gray-800 dark:bg-gray-800",StringLiteral,
src\components\AI\AIAssistant.tsx,"flex gap-1.5",JSXAttribute,className
src\components\AI\AIAssistant.tsx,"flex gap-1.5",StringLiteral,
src\features\hr\pages\RolesPage.tsx,"flex gap-1.5",JSXAttribute,className
src\features\hr\pages\RolesPage.tsx,"flex gap-1.5",StringLiteral,
src\features\hr\pages\UsersPage.tsx,"flex gap-1.5",JSXAttribute,className
src\features\hr\pages\UsersPage.tsx,"flex gap-1.5",StringLiteral,
src\features\pos\pages\PosTerminalPage.tsx,"flex gap-1.5",JSXAttribute,className
src\features\pos\pages\PosTerminalPage.tsx,"flex gap-1.5",StringLiteral,
src\features\system\pages\NotificationsPage.tsx,"flex gap-1.5",JSXAttribute,className
src\features\system\pages\NotificationsPage.tsx,"flex gap-1.5",StringLiteral,
src\features\system\pages\PrintTemplatesPage.tsx,"flex gap-1.5",JSXAttribute,className
src\features\system\pages\PrintTemplatesPage.tsx,"flex gap-1.5",StringLiteral,
src\features\system\pages\SystemConfigPage.tsx,"flex gap-1.5",JSXAttribute,className
src\features\system\pages\SystemConfigPage.tsx,"flex gap-1.5",StringLiteral,
src\features\system\pages\VatConfigPage.tsx,"flex gap-1.5",JSXAttribute,className
src\features\system\pages\VatConfigPage.tsx,"flex gap-1.5",StringLiteral,
src\components\AI\AIAssistant.tsx,"h-2 w-2 animate-bounce rounded-full bg-gray-400 [animation-delay:-0.3s]",JSXAttribute,className
src\components\AI\AIAssistant.tsx,"h-2 w-2 animate-bounce rounded-full bg-gray-400 [animation-delay:-0.3s]",StringLiteral,
src\components\AI\AIAssistant.tsx,"h-2 w-2 animate-bounce rounded-full bg-gray-400 [animation-delay:-0.15s]",JSXAttribute,className
src\components\AI\AIAssistant.tsx,"h-2 w-2 animate-bounce rounded-full bg-gray-400 [animation-delay:-0.15s]",StringLiteral,
